material_id,formula_pretty,nsites,crystal_system,formation_energy_per_atom,volume,density,band_gap
mp-36600,Ag3SBr,10,Orthorhombic,-0.335732132,233.8270137,6.18651342,0.3977
mp-1173025,Ag3SI,10,Orthorhombic,-0.24060876,247.2585507,6.481742236,0.3398
mp-22995,Ag3SI,5,Trigonal,-0.260465865,121.85555,6.576090262,0.5478
mp-558189,Ag3SI,5,Cubic,-0.210888557,125.7203293,6.373934117,0.6243
mp-632480,Ag3SI,5,Triclinic,-0.253601829,123.3438234,6.496742794,0.1676
mp-673825,Ag3SI,10,Triclinic,-0.24251906,244.0308376,6.567474043,0.257
mp-674981,Ag3SI,5,Monoclinic,-0.250059037,123.7565456,6.475076465,0.2624
mp-675879,Ag3SI,10,Monoclinic,-0.251774319,247.3237632,6.480033179,0.3216
mp-676121,Ag3SI,10,Triclinic,-0.253349742,271.0771016,5.912215315,0.3739
mp-676561,Ag3SI,5,Trigonal,-0.249671857,124.8693673,6.417371315,0.333
mp-1178563,AgAsO3,10,Trigonal,-1.269711259,119.2805516,6.425733028,0.2921
mp-558950,AgAsO3,120,Orthorhombic,-1.243945945,1728.699515,5.320519664,0.593
mp-775767,AgAsO3,20,Monoclinic,-1.232443394,304.7254522,5.030528133,0.7378
mp-752678,AgAuO3,20,Orthorhombic,0.002464529,294.2950671,7.963340123,0
mp-776165,AgAuO3,20,Cubic,-0.356843842,273.4886772,8.569172737,0.2423
mp-780275,AgBO3,10,Trigonal,-1.501129671,109.9353807,5.035218551,0
mp-985292,AgBO3,5,Cubic,-0.546613989,42.26372549,6.548744367,0
mp-23548,AgBiO3,10,Trigonal,-1.003011011,154.6300754,7.836022365,0
mp-775774,AgBiO3,10,Orthorhombic,-1.024969332,149.2659069,8.117625484,0
mp-1178562,AgBrO3,5,Trigonal,-0.285035796,77.26506831,5.067049942,2.383
mp-753176,AgCO3,10,Trigonal,-1.233628131,113.345982,4.918859547,0
mp-1178561,AgClO3,5,Trigonal,-0.352711819,76.84405819,4.134260285,2.7117
mp-27941,AgClO3,20,Tetragonal,-0.407244667,307.0636281,4.138469149,2.3983
mp-775761,AgClO3,20,Cubic,-0.413945241,291.0597233,4.366022674,3.1001
mp-776199,AgClO3,20,Monoclinic,-0.396924448,309.0459324,4.111923887,3.1131
mp-759939,AgGeO3,10,Orthorhombic,-1.309913022,113.7851435,6.669478851,0
mp-779664,AgGeO3,10,Orthorhombic,-1.335860173,152.2296316,4.985150398,0
mp-779706,AgGeO3,20,Orthorhombic,-1.331455819,292.2558937,5.193309184,0
mp-891854,AgGeO3,10,Orthorhombic,-1.335310217,152.2368732,4.984913263,0
mp-891880,AgGeO3,80,Orthorhombic,-1.337641751,1210.698101,5.014545625,0
mp-1202188,AgIO3,40,Orthorhombic,-0.702125415,589.652032,6.370565025,1.8069
mp-27384,AgIO3,40,Orthorhombic,-0.713068665,626.0775665,5.999922076,2.4375
mp-849271,AgIO3,20,Orthorhombic,-0.685598792,331.9799078,5.657596324,1.9765
mp-552185,AgNO3,10,Trigonal,-0.680663545,125.104504,4.509524595,1.8539
mp-638686,AgNO3,40,Orthorhombic,-0.678284163,497.8321247,4.532948436,2.0089
mp-669466,AgNO3,40,Orthorhombic,-0.675633957,537.0054543,4.202280132,2.0027
mp-8196,AgNO3,5,Trigonal,-0.649492202,66.94305711,4.213744204,1.7204
mp-18702,AgPO3,40,Monoclinic,-1.958048158,523.5448041,4.740841827,2.0232
mp-775762,AgPO3,20,Monoclinic,-1.912603329,264.7268376,4.687932528,2.287
mp-5470,AgPS3,10,Monoclinic,-0.232501206,222.4638175,3.508777848,1.3228
mp-1178556,AgPbO3,10,Trigonal,-0.845433529,146.4184684,8.235107872,0
mp-1200271,AgPd3Se,40,Cubic,-0.193956884,675.8137812,9.948056706,0
mp-776166,AgPdO3,20,Orthorhombic,-0.174272703,267.596322,6.510355757,0
mp-776168,AgRuO3,20,Cubic,-0.993848582,265.5367835,6.427025654,0
mp-540872,AgSbO3,20,Cubic,-1.44447467,271.7080679,6.786835394,0.0946
mp-545999,AgSbO3,10,Trigonal,-1.42771151,137.6369854,6.698918635,0.1333
mp-677054,AgSbO3,60,Triclinic,-1.367956171,857.910165,6.44836024,0
mp-860791,AgSbO3,30,Monoclinic,-1.384051318,430.8249683,6.420372778,0.2875
mp-569052,AgSe3I,20,Orthorhombic,-0.171012332,633.5274141,4.94499633,1.3964
mp-755834,AgSnO3,10,Orthorhombic,-1.349847933,134.5949134,6.775067907,0
mp-570431,AgTe3I,20,Orthorhombic,-0.168168668,746.572119,5.494464735,1.0025
mp-558637,AgTeO3,40,Monoclinic,-1.125950917,574.8261714,6.550947813,1.6662
mp-559257,AgTeO3,40,Monoclinic,-1.146425267,600.036388,6.275713149,1.5732
mp-561489,AgTeO3,20,Monoclinic,-1.126301109,274.1800335,6.867123404,1.1676
mp-1228446,Al3BC,10,Hexagonal,-0.202281617,120.3606472,2.863195326,0.453
mp-1183169,AlAgO3,5,Cubic,-1.615019715,52.77775564,5.75291885,0
mp-1253488,AlAgO3,20,Orthorhombic,-1.761097009,247.9195772,4.898784497,0.0622
mp-1343327,AlAgO3,30,Hexagonal,-1.620883186,343.774771,5.299274482,0.0481
mp-1343733,AlAgO3,20,Orthorhombic,-1.737600495,237.6775573,5.109883301,0.032
mp-1404877,AlAgO3,10,Hexagonal,-1.380881373,116.487244,5.213036809,0
mp-1418444,AlAgO3,5,Cubic,-0.250836723,64.17906274,4.730922085,0
mp-1183159,AlAuO3,5,Cubic,-1.400460893,53.21380498,8.486096192,0
mp-8110,AlBO3,10,Trigonal,-3.118357857,81.46986382,3.497216426,5.8392
mp-1344602,AlBiO3,20,Orthorhombic,-2.319056277,273.8452643,6.887493997,0.948
mp-1376082,AlBiO3,30,Hexagonal,-2.036173579,409.8256907,6.903328623,0.7618
mp-1392353,AlBiO3,10,Hexagonal,-1.688248212,147.9710356,6.373232459,0.6411
mp-1413511,AlBiO3,5,Cubic,-0.888822955,78.10549111,6.0370519,0
mp-23080,AlBiO3,5,Cubic,-2.432236615,54.31911151,8.680681447,1.586
mp-551918,AlBiO3,10,Trigonal,-2.500510785,113.6752137,8.296037246,2.9779
mp-775763,AlBiO3,20,Monoclinic,-2.475551671,284.0844557,6.639249619,3.0001
mp-1202918,AlBr3N,80,Orthorhombic,0.084624641,2982.041773,2.500910437,0.3442
mp-10037,AlCo3C,5,Cubic,-0.201228121,51.59979334,6.944422257,0
mp-1178576,AlCoO3,10,Trigonal,-2.309915379,88.0214769,5.052577293,2.5603
mp-1248478,AlCoO3,30,Triclinic,-2.090569429,300.835416,4.435002914,0
mp-1348445,AlCoO3,30,Hexagonal,-2.102443904,293.4346036,4.546859608,0
mp-1378752,AlCoO3,20,Orthorhombic,-2.159254788,171.3532126,5.190860548,0
mp-1386773,AlCoO3,10,Hexagonal,-2.084813791,96.91991245,4.588688787,0
mp-1404938,AlCoO3,10,Triclinic,2.733328715,93.23909211,4.769837474,0.0255
mp-1435808,AlCoO3,5,Cubic,-1.043343859,50.42671355,4.409719415,0
mp-754022,AlCoO3,10,Triclinic,-2.225202082,93.40382959,4.761424852,0.8939
mp-756947,AlCoO3,20,Monoclinic,-2.23963163,199.7340156,4.453275665,0.8272
mp-776216,AlCoO3,10,Triclinic,-2.236437596,93.2390744,4.769838379,0.3481
mp-1251690,AlCrO3,30,Hexagonal,-2.544427013,306.4745698,4.127879334,1.1578
mp-1345463,AlCrO3,20,Orthorhombic,-2.720283928,191.0202959,4.415202888,1.8029
mp-1229171,Ag6S2IBr,10,Orthorhombic,-0.284510965,242.449881,6.288392755,0.5861
mp-556434,AgBi(PS3)2,20,Triclinic,-0.338825211,457.3324642,4.147865929,1.1838
mp-569126,AgBi(PSe3)2,20,Trigonal,-0.465881065,566.7127484,4.996191649,1.2778
mp-1202255,AgSb(SeF3)2,60,Monoclinic,-1.91677668,1198.669208,4.168745465,1.175
mp-560633,Al2SnCl6O,40,Monoclinic,-2.081237274,1164.118551,2.290229179,3.9866
mp-1228964,AlAg(PSe3)2,10,Monoclinic,-0.587002901,253.9287204,4.385035806,1.6206
mp-1228984,AlCu(PSe3)2,10,Trigonal,-0.558878993,236.8728578,4.390067296,0.8799
mp-559940,AlS2NCl6,40,Monoclinic,-0.766422874,1178.882749,1.790778571,1.7401
mp-707231,As2PHO6,40,Monoclinic,-1.880155163,626.7453535,2.944309825,4.2409
mp-1182477,AsN(OF3)2,10,Monoclinic,-1.890011069,146.7928303,2.657416696,2.7442
mp-1183269,AsN(OF3)2,10,Monoclinic,-1.878747561,132.6695839,2.940310104,2.7607
mp-611316,AsN(OF3)2,10,Monoclinic,-1.855436483,146.4644612,2.663374548,2.6593
mp-557628,AsS(IF3)2,40,Monoclinic,-1.790851938,819.296331,3.84915984,1.1714
mp-8500,AsS2NF6,10,Monoclinic,-1.706354444,176.743547,2.508973246,2.608
mp-1206237,Ba2AgIO6,10,Cubic,-1.876649128,157.3577914,6.388807636,0.1266
mp-1078727,Ba2BiIrO6,10,Triclinic,-2.127008411,158.5898831,8.081747716,0
mp-1095109,Ba2BiIrO6,10,Cubic,-2.121007113,158.7933316,8.071393256,0
mp-561147,Ba2BiRuO6,40,Hexagonal,-2.191964763,671.4164276,6.734004261,0
mp-1182508,Ba2BiSbO6,10,Triclinic,-1.500483937,252.1117522,4.619724444,0
mp-1407554,Ba2BiSbO6,10,Triclinic,-0.551025894,204.292988,5.701061186,0
mp-1521651,Ba2BiSbO6,40,Cubic,-2.444785601,651.2715434,7.153310082,1.7228
mp-23091,Ba2BiSbO6,10,Trigonal,-2.452866078,162.4746176,7.16842324,1.7746
mp-23127,Ba2BiSbO6,10,Monoclinic,-2.453007173,162.4778489,7.168280677,1.6958
mp-545603,Ba2BiSbO6,10,Cubic,-2.444242602,163.0823219,7.141711075,1.6439
mp-643903,Ba2BiSbO6,10,Triclinic,-0.99094346,204.2929879,5.701061187,0.3197
mp-988230,Ba2BiSbO6,10,Triclinic,-0.29941501,204.292988,5.701061186,0
mp-1520718,Ba2BiWO6,10,Cubic,-2.417310401,163.4967375,7.754118579,0
mp-1520885,Ba2BiWO6,40,Cubic,-2.490761533,652.0884329,7.776694237,1.9604
mp-1214698,Ba2CaBiO6,10,Cubic,-2.442517947,168.8377823,6.094907539,0
mp-1520172,Ba2CaCrO6,10,Cubic,-2.605433114,143.3476486,5.360200302,0.602
mp-20841,Ba2CaIrO6,10,Cubic,-2.537359926,151.7437589,6.598059773,0
mp-19403,Ba2CaMoO6,10,Cubic,-2.902145721,153.5657158,5.478714226,2.258
mp-1214679,Ba2CaNbO6,10,Cubic,-3.087818578,160.0949991,5.223806068,0
mp-6739,Ba2CaOsO6,10,Cubic,-2.681412958,150.889304,6.613556256,0
mp-12417,Ba2CaReO6,10,Tetragonal,-2.915715638,148.7086445,6.665614867,0
mp-6635,Ba2CaReO6,10,Cubic,-2.915534629,152.0769221,6.517981414,0
mp-1520564,Ba2CaSeO6,10,Cubic,-2.549794024,143.590897,5.662940589,2.01
mp-550685,Ba2CaTeO6,10,Cubic,-2.786920298,154.0002318,5.804636319,2.9976
mp-557448,Ba2CaUO6,20,Monoclinic,-3.55043611,337.1538573,6.390476246,2.1948
mp-1520571,Ba2CaWO6,40,Cubic,-3.027743847,620.6565846,6.36296516,3.191
mp-18977,Ba2CaWO6,10,Cubic,-3.02969635,154.8175521,6.377210093,3.183
mp-19098,Ba2CaWO6,10,Monoclinic,-3.032736571,154.803538,6.377787411,3.2912
mp-19182,Ba2CaWO6,10,Tetragonal,-3.030209073,154.9030438,6.37369048,3.1866
mp-1207118,Ba2CdMoO6,10,Cubic,-2.469319745,152.1722473,6.318198368,2.5376
mp-1206134,Ba2CdOsO6,10,Cubic,-2.223147162,150.6055925,7.42354022,0
mp-551702,Ba2CdReO6,10,Cubic,-2.462299832,151.2194993,7.349226322,0
mp-1228427,Ba2CeBiO6,20,Monoclinic,-2.894714906,347.4554673,6.879544528,0
mp-1519226,Ba2CeBiO6,40,Cubic,-2.886609661,700.5660508,6.824011401,0
mp-1519364,Ba2CeBiO6,10,Cubic,-2.86405742,176.471226,6.772592375,0
mp-1519270,Ba2CeCrO6,10,Cubic,-3.028614512,149.9136175,6.23351722,0
mp-1518368,Ba2CeHfO6,10,Cubic,-3.665451603,163.333452,7.007365395,2.2198
mp-1518549,Ba2CeHfO6,40,Cubic,-3.66725259,649.4676512,7.0490789,2.1719
mp-1079632,Ba2CeNbO6,10,Monoclinic,-3.375568956,162.2030058,6.180047218,0
mp-1228422,Ba2CeNbO6,10,Cubic,-3.366250703,162.7605333,6.158877795,0
mp-1522928,Ba2CeNbO6,40,Cubic,-3.368686277,650.6750842,6.162352049,0
mp-1205643,Ba2CePaO6,10,Cubic,-3.640372512,184.8633431,6.66325538,0.0162
mp-1228392,Ba2CePbO6,10,Trigonal,-2.873834083,170.7687325,6.981437635,2.3054
mp-1516858,Ba2CePrO6,10,Cubic,-3.226899462,185.5125382,5.833191812,0
mp-1517039,Ba2CePrO6,40,Cubic,-3.271712413,732.874456,5.906224237,0
mp-21879,Ba2CePtO6,10,Cubic,-2.800542077,154.2639437,7.597965773,1.4204
mp-1205973,Ba2CePuO6,10,Cubic,-3.441262822,175.4159981,7.144839165,0.2192
mp-1521065,Ba2CeSnO6,40,Cubic,-3.114623059,649.1278974,6.44107368,2.1137
mp-1521094,Ba2CeSnO6,10,Cubic,-3.115689117,162.3080012,6.440040825,2.1444
mp-1078874,Ba2CeTaO6,10,Monoclinic,-3.484094687,162.6179691,7.063294364,0
mp-1517324,Ba2CeVO6,10,Cubic,-3.171042035,150.6665925,6.190741401,0
mp-1517711,Ba2CeWO6,10,Cubic,-3.034105303,160.6338986,7.180433725,0
mp-1517855,Ba2CeWO6,40,Cubic,-3.05305935,639.1743582,7.218193586,0
mp-1228386,Ba2CeZrO6,10,Tetragonal,-3.58272443,166.4995554,6.003791269,2.3379
mp-1228396,Ba2CeZrO6,10,Tetragonal,-3.580357677,166.5020753,6.003700407,2.5683
mp-1519247,Ba2CeZrO6,10,Cubic,-3.590094761,166.7493397,5.994797812,2.2933
mp-1519368,Ba2CeZrO6,40,Cubic,-3.595542719,661.8145956,6.041743918,2.2585
mp-18967,Ba2CoMoO6,20,Cubic,-2.463285518,276.7660679,6.306065383,0
mp-561894,Ba2CoMoO6,20,Tetragonal,-2.454069767,277.1671721,6.296939521,1.274
mp-545792,Ba2CoReO6,40,Cubic,-2.4478528,550.1162195,7.435115007,0.1982
mp-1228653,Ba2CoRuO6,30,Trigonal,-2.099805033,414.1780798,6.382551866,0
mp-1274542,Ba2CoWO6,10,Tetragonal,-2.565399248,139.7769929,7.287421359,1.8427
mp-22112,Ba2CoWO6,20,Cubic,-2.576150624,279.2544446,7.295238185,0
mp-1519532,Ba2CrBiO6,10,Cubic,-2.340303777,146.2333052,7.172382114,0.0393
mp-1519726,Ba2CrBiO6,40,Cubic,-2.316461712,594.4625364,7.057407852,0
mp-1079901,Ba2CrMoO6,20,Cubic,-2.660207096,270.2477272,6.372916817,0
mp-1521461,Ba2CrSnO6,10,Cubic,-2.503437152,137.8321835,6.522015354,0
mp-1078741,Ba2CuOsO6,10,Tetragonal,-2.111882844,144.7270202,7.164414977,0
mp-10335,Ba2CuTeO6,10,Tetragonal,-2.159168555,136.8833978,6.815179082,0
mp-560502,Ba2CuTeO6,20,Monoclinic,-2.177571373,284.1684428,6.565717575,0
mp-505618,Ba2CuWO6,10,Tetragonal,-2.444741072,141.8237213,7.236261872,0
mp-551613,Ba2CuWO6,10,Tetragonal,-2.444460666,141.4389226,7.255948845,0
mp-1516815,Ba2DyBiO6,40,Cubic,-2.827802711,659.7170939,7.47191302,1.7331
mp-545659,Ba2DyBiO6,10,Cubic,-2.825176806,165.4372656,7.448969745,1.735
mp-1206026,Ba2DyMoO6,10,Cubic,-3.036579568,153.8142825,6.791496659,0
mp-12640,Ba2DyNbO6,10,Cubic,-3.458601736,156.7967113,6.630188428,2.8514
mp-1516884,Ba2DyNbO6,40,Cubic,-3.454376709,627.0175192,6.631978912,2.8705
mp-1205636,Ba2DyPaO6,10,Cubic,-3.741842512,174.2791562,7.281198738,3.4628
mp-1522418,Ba2DySbO6,40,Cubic,-3.090085082,618.0924214,7.037810312,3.4745
mp-6192,Ba2DySbO6,10,Cubic,-3.092258773,154.8135199,7.024608089,3.4688
mp-1206435,Ba2DyTaO6,10,Cubic,-3.579592563,155.2479834,7.638025726,3.3837
mp-1205693,Ba2DyUO6,10,Cubic,-3.656206646,167.4343563,7.648211523,0.8683
mp-1518430,Ba2DyWO6,10,Cubic,-3.081254584,154.869576,7.687698255,0
mp-1205628,Ba2ErMoO6,10,Cubic,-3.056483002,151.469717,6.94879288,0
mp-6653,Ba2ErNbO6,10,Cubic,-3.479930908,154.6731992,6.772306074,2.8542
mp-1205790,Ba2ErPaO6,10,Cubic,-3.763198977,171.9599106,7.425356719,3.4587
mp-1214797,Ba2ErReO6,20,Monoclinic,-3.05799634,299.9991401,8.016180127,0
mp-6621,Ba2ErRuO6,10,Cubic,-2.865575252,148.6889622,7.136039155,0.0716
mp-6231,Ba2ErSbO6,10,Cubic,-3.108728319,152.7359625,7.171898429,3.3776
mp-1205803,Ba2ErTaO6,10,Cubic,-3.600573127,153.5315751,7.774886669,3.3934
mp-1206292,Ba2ErUO6,10,Cubic,-3.677274414,168.2717217,7.657114729,0.879
mp-1518502,Ba2EuBiO6,40,Cubic,-2.597326323,681.6331731,7.129006007,0
mp-1518556,Ba2EuBiO6,10,Cubic,-2.589251523,170.350673,7.131417358,0
mp-1522590,Ba2EuCrO6,10,Cubic,-2.67384477,147.5903213,6.464944143,0
mp-1522649,Ba2EuCrO6,40,Cubic,-2.680701319,597.7596119,6.384929088,0
mp-1205758,Ba2EuMoO6,10,Cubic,-2.868653988,155.8812575,6.589206186,0.0479
mp-13323,Ba2EuNbO6,10,Tetragonal,-3.219130313,160.5396508,6.36662841,0
mp-1518653,Ba2EuNbO6,40,Cubic,-3.214949971,642.8408082,6.359871922,0
mp-22279,Ba2EuNbO6,10,Cubic,-3.2100848,161.0972774,6.344590785,0
mp-504674,Ba2EuReO6,10,Cubic,-2.889526186,158.3236235,7.434301971,0
mp-1205665,Ba2EuRuO6,10,Cubic,-2.6238422,154.0277082,6.723805241,0
mp-1519082,Ba2EuSbO6,40,Cubic,-2.851163811,641.2024262,6.675014448,0
mp-21370,Ba2EuSbO6,10,Cubic,-2.851745644,160.1925308,6.679517823,0
mp-21348,Ba2EuTaO6,10,Tetragonal,-3.332704743,160.3347064,7.286586155,0
mp-1519613,Ba2EuVO6,10,Cubic,-2.935080831,149.9180111,6.352885631,0
mp-1518337,Ba2EuWO6,40,Cubic,-2.961359406,654.4925457,7.169494215,0.0113
mp-1277787,Ba2FeMoO6,20,Tetragonal,-2.500273185,275.3149437,6.30205088,0.8641
mp-1288525,Ba2FeMoO6,20,Monoclinic,-2.500982592,274.8251874,6.313281541,0.7715
mp-1288978,Ba2FeMoO6,20,Monoclinic,-2.501110608,275.5764878,6.296069729,0.9037
mp-18995,Ba2FeMoO6,10,Cubic,-2.497820122,136.6513958,6.348448812,0
mp-31756,Ba2FeReO6,10,Cubic,-2.485915453,135.801698,7.491925993,0
mp-753469,Co2NiO6,18,Monoclinic,-0.938118047,197.2783451,4.588341423,0
mp-859114,Co2SbO6,18,Orthorhombic,-1.349596343,220.3419989,5.058633916,0
mp-752462,Cr(CoO3)2,9,Monoclinic,-1.314804238,101.2038961,4.36217468,0
mp-755124,Cr(CoO3)2,18,Orthorhombic,-1.311323189,207.7905159,4.249174425,0.6398
mp-1189416,Cr(CuO3)2,18,Orthorhombic,-1.025200183,238.3231797,3.833354014,0
mp-1199882,Cr(CuO3)2,36,Monoclinic,-1.057475502,427.9553925,4.269496932,0
mp-1226104,Cr(FeAs3)2,18,Monoclinic,-0.193565553,286.3947501,7.110944776,0
mp-1341686,Cr(GeO3)2,18,Monoclinic,-1.964946762,228.2515135,4.267138789,0.6698
mp-1359941,Cr(GeO3)2,36,Monoclinic,-1.957603317,475.6742789,4.095158936,0.7911
mp-2237154,Cr(GeO3)2,18,Triclinic,-1.972594523,231.2664114,4.211510357,0.698
mp-1178445,Cr(PO3)2,72,Monoclinic,-2.493991676,927.0900445,3.0082395,2.954
mp-754772,Cr(PO3)2,36,Monoclinic,-2.521258429,451.3556894,3.089480156,2.1597
mp-772171,Cr(PO3)2,36,Monoclinic,-2.491270865,532.4091006,2.619140891,2.4168
mp-772172,Cr(PO3)2,36,Monoclinic,-2.551782444,455.4190355,3.061915153,2.8745
mp-774614,Cr(PO3)2,72,Orthorhombic,-2.537687415,940.9391979,2.96396292,3.025
mp-1226109,Cr(ReO3)2,36,Tetragonal,-2.016462427,390.1407678,8.859933593,0
mp-1178419,Cr(SbO3)2,9,Monoclinic,-1.904807427,113.6383096,5.720973884,0.0533
mp-756024,Cr(SbO3)2,36,Tetragonal,-1.962734518,437.5710254,5.943005945,0
mp-1042355,Cr(SiO3)2,72,Orthorhombic,-2.722238236,1007.184915,2.692824029,1.8084
mp-25238,Cr(SiO3)2,18,Monoclinic,-2.751365144,210.565109,3.220110581,0.5592
mp-21241,Cr2ReO6,18,Tetragonal,-2.216127603,194.6885045,6.587886457,0.0802
mp-21355,Cr2TeO6,18,Tetragonal,-2.022343471,187.1398999,5.813550913,1.4893
mp-19894,Cr2WO6,18,Tetragonal,-2.305236912,186.8221519,6.823199268,1.6096
mp-1229166,Cs(NpSe3)2,9,Orthorhombic,-1.344206779,272.4718828,6.585953685,0
mp-559998,Cs(OsO3)2,18,Cubic,-1.672436631,264.5671045,7.649243942,0
mp-1189389,Cs(SeO3)2,18,Triclinic,-1.119485527,377.3095194,3.404805677,0.0167
mp-1189034,Cs(TeO3)2,18,Cubic,-1.636584451,283.4670846,5.671699332,0
mp-561786,Cs(TeO3)2,18,Trigonal,-1.64541042,282.3859026,5.693414792,0.3617
mp-1229164,Cs(ThSe3)2,9,Orthorhombic,-1.69263771,286.8512715,6.198362661,0
mp-1229153,Cs(ThTe3)2,9,Orthorhombic,-1.301625957,353.8521776,6.394251823,0
mp-21857,Cs(WO3)2,18,Cubic,-2.224118585,278.0848299,7.124786145,0
mp-1206546,Cs2AgF6,9,Cubic,-1.986505022,181.2718752,4.467291429,0
mp-1101094,Cs2CeCl6,9,Trigonal,-2.276860934,299.0731574,3.434892118,1.8236
mp-610706,Cs2CoF6,9,Cubic,-2.472950881,173.5610362,4.197576962,0
mp-557324,Cs2CrF6,9,Cubic,-2.969485863,192.2564893,3.729478742,0
mp-2042825,Cs2CuF6,9,Tetragonal,-2.18986976,175.3058623,4.199491907,0.2646
mp-28692,Cs2CuF6,9,Cubic,-2.181234639,172.6930328,4.263029827,0
mp-27882,Cs2GeCl6,9,Cubic,-1.806787208,276.3428927,3.311963221,2.215
mp-8217,Cs2GeF6,9,Cubic,-3.052358113,177.7903064,4.225744966,6.0336
mp-643243,Cs2H6Pt,9,Cubic,-0.46914011,180.5753815,4.293920519,3.9083
mp-1238793,Cs2HfBr6,9,Cubic,-2.04630847,329.5723107,4.654157039,3.2973
mp-1120741,Cs2HfCl6,9,Cubic,-2.262170021,288.0302756,3.787815551,4.2277
mp-13948,Cs2HfF6,9,Trigonal,-3.729391568,174.1529305,5.323278509,7.2288
mp-29398,Cs2HfI6,9,Cubic,-1.508881837,410.2922488,4.879833813,2.2062
mp-28651,Cs2IrCl6,9,Cubic,-1.388654683,272.9373685,4.080788875,0
mp-572797,Cs2IrF6,9,Trigonal,-2.396600497,167.2713391,5.678550656,0.0777
mp-1205772,Cs2MnCl6,9,Cubic,-1.69665302,271.0658898,3.267997718,1.3423
mp-557912,Cs2MnF6,9,Cubic,-2.909271344,176.7357142,4.084639642,3.3832
mp-1207229,Cs2MoBr6,9,Cubic,-1.516381913,316.2731158,4.416448063,0
mp-570990,Cs2MoCl6,9,Cubic,-1.664493803,277.1516012,3.441899859,0
mp-8995,Cs2NbF6,9,Trigonal,-3.191472777,173.1929618,4.53222579,0.2478
mp-689925,Cs2NiF6,9,Cubic,-2.466306513,173.8457012,4.188413133,2.4357
mp-647426,Cs2NpBr6,9,Cubic,-1.967561964,348.9143761,4.674612289,0.0911
mp-2647124,Cs2PbBr6,9,Cubic,-1.477051877,367.4961553,4.30359704,0.5108
mp-23425,Cs2PbCl6,9,Cubic,-1.742068168,293.461347,3.880169043,1.4541
mp-1205847,Cs2PdBr6,9,Cubic,-1.366955884,311.1163007,4.545587088,0.756
mp-1206568,Cs2PdCl6,9,Cubic,-1.368716757,274.4707014,3.538922375,1.3617
mp-504729,Cs2PdF6,9,Cubic,-2.325137319,179.3958801,4.500602252,2.3065
mp-29806,Cs2PdI6,9,Tetragonal,-1.034880172,383.0662474,4.91424904,0.6286
mp-569066,Cs2PdI6,9,Cubic,-1.040615927,385.13526,4.887848852,0.0449
mp-1207345,Cs2PrF6,9,Hexagonal,-3.237667508,175.158096,4.936440917,0
mp-30062,Cs2PtBr6,9,Cubic,-1.409635323,316.294408,4.936654697,1.4417
mp-23406,Cs2PtCl6,9,Cubic,-1.432955295,276.2738926,4.048737766,2.1146
mp-8191,Cs2PtF6,9,Trigonal,-2.358812694,167.2166006,5.708880184,2.6933
mp-9262,Cs2PtF6,9,Cubic,-2.35794224,181.3949455,5.26265787,2.814
mp-23060,Cs2PtI6,9,Cubic,-1.070568932,385.9288945,5.259292589,0.6551
mp-571448,Cs2PuCl6,9,Trigonal,-2.205074283,296.0170433,4.05310268,0.365
mp-567942,Cs2ReCl6,9,Cubic,-1.558619942,276.7974513,3.987825509,1.2397
mp-1205774,Cs2ReF6,9,Trigonal,-2.739566618,169.0880869,5.558516566,1.8006
mp-1206623,Cs2RhF6,9,Trigonal,-2.442304977,165.5403119,4.842044382,0
mp-28269,Cs2SbBr6,9,Cubic,-1.527409747,330.8303244,4.351713861,0
mp-1184201,Cs2SbCl6,36,Cubic,-1.779874634,1164.835354,3.42298394,0
mp-615833,Cs2SbCl6,36,Tetragonal,-1.779825679,1248.015812,3.1948415,0.0974
mp-27830,Cs2SeCl6,9,Cubic,-1.275681212,281.2736035,3.291215714,2.7509
mp-4047,Cs2SiF6,9,Cubic,-3.389468809,172.0112911,3.937602004,6.8901
mp-641923,Cs2SnBr6,9,Cubic,-1.609659967,331.5067533,4.327556678,1.4389
mp-608555,Cs2SnCl6,9,Cubic,-1.708207907,288.8351831,3.43357939,2.59
mp-7297,Cs2SnF6,9,Trigonal,-3.041488856,172.2412927,4.806034105,5.3369
mp-27636,Cs2SnI6,9,Cubic,-1.163201927,408.6204302,4.656866918,0.2938
mp-569885,Cs2TaCl6,9,Cubic,-2.06486154,280.3383601,3.906304377,0
mp-36254,Cs2TaS6,9,Trigonal,-0.835068788,270.2410106,3.927351821,0
mp-1205840,Cs2TcCl6,9,Cubic,-1.636041285,278.3787558,3.439015183,1.2924
mp-1079364,Cs2TcF6,9,Trigonal,-2.857333919,167.8683606,4.726368686,1.8113
mp-1206848,Cs2TcI6,9,Cubic,-1.040805985,395.5500801,4.723804377,0.6815
mp-23405,Cs2TeBr6,9,Cubic,-1.454491078,340.0543916,4.262190086,2.1121
mp-23465,Cs2TeCl6,9,Cubic,-1.447215982,294.2691896,3.42034015,2.7815
mp-540957,Cs2TeI6,9,Cubic,-1.070394815,417.5463242,4.592671627,1.3877
mp-27501,Cs2ThCl6,9,Trigonal,-2.407044543,307.3878134,3.838552315,4.6873
mp-27828,Cs2TiCl6,9,Cubic,-2.061580076,277.0473422,3.155059911,2.2291
mp-1206662,Cs2TiI6,9,Cubic,-1.376752053,397.9961836,4.485604305,0.8643
mp-540735,Cs2UBr6,9,Cubic,-1.970312191,351.7536353,4.641737317,0
